symbol,date,open,high,low,close,volume,close_30_ma,close_90_ma,trend,seasonal,residual,daily_return_pct
AAPL,2014-04-22,75.4728,75.9751,75.2144,75.9569,50664453,75.88382666666666,75.95945263157894,79.22573666666668,0.07567379058582763,-3.3445104572525,0.09949737353291965
AAPL,2014-04-23,75.5799,75.8756,74.9214,74.9642,98735259,75.82982666666666,75.94652727272727,79.49726000000001,0.07567379058582763,-4.608733790585834,-1.3069253747849063
AAPL,2014-04-24,81.1728,81.4285,80.1042,81.1099,189978082,75.97820666666667,76.01272435897437,79.74592666666666,0.07567379058582763,1.2882995427475064,8.198179931220494
AAPL,2014-04-25,80.6471,81.7128,80.5656,81.7056,97568814,76.17482333333334,76.08478607594937,79.96625999999999,0.07567379058582763,1.6636662094141852,0.7344356237648064
AAPL,2014-04-28,81.8285,85.1071,81.7928,84.8699,167371680,76.5053,76.19460000000001,80.24588,0.07567379058582763,4.548346209414174,3.872806759879377
AAPL,2014-04-29,84.8199,85.1399,84.2156,84.6185,84344673,76.81763333333332,76.29859876543209,80.59240333333332,0.07567379058582763,3.950422876080847,-0.2962180938118286
AAPL,2014-04-30,84.6628,85.6328,84.2571,84.2985,114220883,77.09711,76.39615853658536,80.97926000000001,0.07567379058582763,3.243566209414166,-0.3781678947274991
AAPL,2014-05-01,84.5713,84.9713,83.7656,84.4971,61052418,77.38387333333334,76.49376024096385,81.37387666666667,0.020867121983428584,3.1023562113498997,0.23559138062954066
AAPL,2014-05-02,84.6199,84.8856,84.2442,84.6542,47878572,77.68806333333333,76.59090833333333,81.74030666666667,0.020867121983428584,2.8930262113499055,0.18592354057120897
AAPL,2014-05-05,84.3056,85.8571,84.2856,85.8513,71766758,78.01230000000001,76.69985411764706,82.17197333333333,0.020867121983428584,3.6584595446832395,1.4141058565316111
AAPL,2014-05-06,85.9713,86.3442,84.9156,84.9156,93641373,78.27525,76.79538604651162,82.67683000000001,0.020867121983428584,2.2179028780165595,-1.0899077824098158
AAPL,2014-05-07,85.0356,85.3271,83.9613,84.6185,70715988,78.50068000000002,76.88530689655173,83.16411666666666,0.020867121983428584,1.433516211349911,-0.3498768188648471
AAPL,2014-05-08,84.0356,84.9156,83.7713,83.9985,57574363,78.73025,76.96613863636364,83.72326,0.020867121983428584,0.2543728780165822,-0.7327002960345386
AAPL,2014-05-09,83.5056,83.7499,82.9042,83.6488,72899498,78.95921333333332,77.04122471910112,84.26607,0.020867121983428584,-0.6381371219834334,-0.41631695804092983
AAPL,2014-05-12,83.9271,84.8085,83.9142,84.6899,53324677,79.22573666666668,77.12621,84.75992666666666,0.020867121983428584,-0.09089378865009215,1.244608410401593
AAPL,2014-05-13,84.5713,84.9342,84.3856,84.8228,39934594,79.49726000000001,77.19070222222223,85.26645,0.020867121983428584,-0.4645171219834338,0.1569254421129429
AAPL,2014-05-14,84.6328,85.3428,84.5342,84.8385,41600846,79.74592666666666,77.27465444444444,85.80512333333333,0.020867121983428584,-0.9874904553167595,0.018509174420078267
AAPL,2014-05-15,84.9571,85.2285,84.0056,84.1171,57711731,79.96625999999999,77.34590888888889,86.38893333333334,0.020867121983428584,-2.2927004553167762,-0.8503214931900094
AAPL,2014-05-16,84.0899,85.3613,83.6285,85.3585,69091834,80.24588,77.43713555555556,86.75941000000002,0.020867121983428584,-1.421777121983439,1.4757998076491141
AAPL,2014-05-19,85.4071,86.7613,85.3328,86.3699,79439024,80.59240333333332,77.53416666666668,87.15922333333333,0.020867121983428584,-0.810190455316757,1.1848849265158057
AAPL,2014-05-20,86.3585,86.6285,85.8185,86.3871,58708986,80.97926000000001,77.64240666666667,87.47189333333333,0.020867121983428584,-1.1056604553167517,0.019914345159599556
AAPL,2014-05-21,86.2613,86.6713,86.0085,86.6156,49249914,81.37387666666667,77.75886666666668,87.77994333333335,0.020867121983428584,-1.1852104553167777,0.2645070849698561
AAPL,2014-05-22,86.6571,87.1213,86.2999,86.7528,50218945,81.74030666666667,77.87242222222223,88.04632666666666,0.020867121983428584,-1.3143937886500936,0.15840102706670134
AAPL,2014-05-23,86.7499,87.8184,86.6385,87.7328,58052491,82.17197333333333,77.97994666666666,88.27242333333332,0.020867121983428584,-0.5604904553167528,1.1296465359043273
AAPL,2014-05-27,87.9828,89.4085,87.9471,89.3756,87216605,82.67683000000001,78.08831111111111,88.52395,0.020867121983428584,0.8307828780165779,1.8725037842175496
AAPL,2014-05-28,89.4313,89.9756,89.1113,89.1442,78921885,83.16411666666666,78.19904111111111,88.73157333333333,0.020867121983428584,0.3917595446832394,-0.2589073527898056
AAPL,2014-05-29,89.6928,90.9813,89.6813,90.7685,94118633,83.72326,78.34937444444445,88.97371999999999,0.020867121983428584,1.7739128780165885,1.8221039618954604
AAPL,2014-05-30,91.1399,92.0242,89.8428,90.4285,141005137,84.26607,78.48259666666667,89.21510333333335,0.020867121983428584,1.1925295446832251,-0.37457928686713826
AAPL,2014-06-02,90.5656,90.6899,88.9285,89.8071,92337903,84.75992666666666,78.6050411111111,89.44548666666667,-0.20723872366517762,0.5688520569985156,-0.6871727386830395
AAPL,2014-06-03,89.7799,91.2485,89.7499,91.0771,73231620,85.26645,78.73418444444445,89.68486000000001,-0.20723872366517762,1.5994787236651644,1.4141420889885126
AAPL,2014-06-04,91.0628,92.5556,90.8728,92.1171,83870521,85.80512333333333,78.89093111111112,89.87119666666666,-0.20723872366517762,2.4531420569985087,1.141889673694041
AAPL,2014-06-05,92.3142,92.767,91.8013,92.4785,75951141,86.38893333333334,79.04466111111111,90.05577,-0.20723872366517762,2.629968723665179,0.39232672326854345
AAPL,2014-06-06,92.8428,93.037,92.0671,92.2242,87620911,86.75941000000002,79.26540666666666,90.25782000000001,-0.20723872366517762,2.1736187236651645,-0.2749828338478699
AAPL,2014-06-09,92.7,93.88,91.75,93.7,75414804,87.15922333333333,79.51167777777778,90.51991666666667,-0.20723872366517762,3.3873220569985065,1.6002307420395212
AAPL,2014-06-10,94.73,95.05,93.57,94.25,62777042,87.47189333333333,79.76559555555555,90.7723,-0.20723872366517762,3.6849387236651765,0.5869797225186657
AAPL,2014-06-11,94.13,94.76,93.47,93.86,45681114,87.77994333333335,80.01388222222222,91.01063666666667,-0.20723872366517762,3.056602056998507,-0.4137931034482789
AAPL,2014-06-12,94.04,94.12,91.9,92.29,54748791,88.04632666666666,80.24324777777777,91.24706666666665,-0.20723872366517762,1.2501720569985293,-1.6727040272746518
AAPL,2014-06-13,92.2,92.44,90.88,91.28,54525280,88.27242333333332,80.44986777777778,91.49421333333335,-0.20723872366517762,-0.0069746096681699565,-1.0943764221475805
AAPL,2014-06-16,91.51,92.75,91.45,92.2,35561270,88.52395,80.66067777777778,91.80138666666667,-0.20723872366517762,0.6058520569985075,1.0078878177037787
AAPL,2014-06-17,92.31,92.7,91.8,92.08,29726347,88.73157333333333,80.87028222222222,92.05529333333334,-0.20723872366517762,0.2319453903318374,-0.130151843817794
AAPL,2014-06-18,92.27,92.29,91.35,92.18,33514108,88.97371999999999,81.06961666666668,92.25577333333332,-0.20723872366517762,0.13146539033186125,0.10860121633362585
AAPL,2014-06-19,92.29,92.3,91.3389,91.86,35527686,89.21510333333335,81.25061777777778,92.45213333333335,-0.20723872366517762,-0.3848946096681731,-0.3471468865263727
AAPL,2014-06-20,91.85,92.55,90.9,90.91,100898066,89.44548666666667,81.41,92.60051666666666,-0.20723872366517762,-1.4832779430014897,-1.03418245155672
AAPL,2014-06-23,91.32,91.62,90.6,90.83,43694391,89.68486000000001,81.56855666666667,92.80123333333334,-0.20723872366517762,-1.7639946096681671,-0.08799912000879706
AAPL,2014-06-24,90.75,91.74,90.19,90.28,39036087,89.87119666666666,81.70749444444445,92.98499666666666,-0.20723872366517762,-2.4977579430014814,-0.6055268083232423
AAPL,2014-06-25,90.21,90.7,89.65,90.36,36868541,90.05577,81.84801888888889,93.10842666666667,-0.20723872366517762,-2.5411879430014963,0.08861320336730483
AAPL,2014-06-26,90.37,91.05,89.8,90.9,32629359,90.25782000000001,81.99136888888889,93.14085333333334,-0.20723872366517762,-2.033614609668156,0.5976095617529875
AAPL,2014-06-27,90.82,92.0,90.77,91.98,64028803,90.51991666666667,82.16040111111111,93.20590333333332,-0.20723872366517762,-1.018664609668143,1.1881188118811892
AAPL,2014-06-30,92.1,93.725,92.09,92.93,49589028,90.7723,82.34986222222223,93.26306333333333,-0.20723872366517762,-0.12582460966815054,1.0328332246140493
AAPL,2014-07-01,93.52,94.07,93.13,93.52,38223477,91.01063666666667,82.55524444444444,93.29706333333334,0.005612836269141441,0.21732383039751357,0.6348864736898552
AAPL,2014-07-02,93.865,94.06,93.09,93.48,28465073,91.24706666666665,82.75653111111112,93.39506333333334,0.005612836269141441,0.07932383039752255,-0.0427715996578204
AAPL,2014-07-03,93.67,94.1,93.2,94.03,22891753,91.49421333333335,82.97264333333334,93.50072999999999,0.005612836269141441,0.5236571637308696,0.5883611467693672
AAPL,2014-07-07,94.14,95.99,94.1,95.968,56467939,91.80138666666667,83.21776444444444,93.68009666666667,0.005612836269141441,2.2822904970641913,2.0610443475486573
AAPL,2014-07-08,96.27,96.8,93.92,95.35,65221678,92.05529333333334,83.43963777777779,93.93809666666668,0.005612836269141441,1.406290497064172,-0.6439646548849765
AAPL,2014-07-09,95.44,95.95,94.76,95.39,36436440,92.25577333333332,83.66422555555555,94.14409666666667,0.005612836269141441,1.2402904970641895,0.04195070791819244
AAPL,2014-07-10,93.76,95.55,93.52,95.035,39685552,92.45213333333335,83.88245666666666,94.34643,0.005612836269141441,0.6829571637308571,-0.3721564105252151
AAPL,2014-07-11,95.36,95.89,94.8625,95.22,34018228,92.60051666666666,84.09721888888889,94.46043000000002,0.005612836269141441,0.7539571637308409,0.1946651233756036
AAPL,2014-07-14,95.86,96.89,95.65,96.45,42810155,92.80123333333334,84.32387,94.60276333333333,0.005612836269141441,1.841623830397533,1.2917454316320187
AAPL,2014-07-15,96.8,96.85,95.03,95.32,45696176,92.98499666666666,84.54052111111112,94.75876333333333,0.005612836269141441,0.5556238303975174,-1.171591498185598
AAPL,2014-07-16,96.97,97.1,94.74,94.78,53502415,93.10842666666667,84.75166444444444,94.90176333333332,0.005612836269141441,-0.12737616960246112,-0.5665127989928576
AAPL,2014-07-17,95.03,95.279,92.57,93.0899,57298243,93.14085333333334,84.94326777777778,95.05776333333333,0.005612836269141441,-1.973476169602468,-1.783182105929526
AAPL,2014-07-18,93.62,94.74,93.02,94.43,49987593,93.20590333333332,85.14155444444445,95.19509666666666,0.005612836269141441,-0.770709502935792,1.4395761516555527
AAPL,2014-07-21,94.99,95.0,93.72,93.939,39079002,93.26306333333333,85.33355999999999,95.32309666666667,0.005612836269141441,-1.3897095029358202,-0.5199618765223013
AAPL,2014-07-22,94.68,94.89,94.12,94.72,55196597,93.29706333333334,85.54370333333333,95.45676333333333,0.005612836269141441,-0.7423761696024702,0.831390583250835
AAPL,2014-07-23,95.42,97.88,95.17,97.19,92917719,93.39506333333334,85.79075222222222,95.55809666666667,0.005612836269141441,1.6262904970641852,2.6076858108108114
AAPL,2014-07-24,97.035,97.32,96.42,97.03,45728843,93.50072999999999,86.0327688888889,95.68209666666667,0.005612836269141441,1.3422904970641933,-0.16462599032821545
AAPL,2014-07-25,96.85,97.84,96.64,97.671,43469117,93.68009666666667,86.2745111111111,95.81609666666667,0.005612836269141441,1.8492904970641983,0.6606204266721649
AAPL,2014-07-28,97.82,99.24,97.55,99.02,55317689,93.93809666666668,86.53146444444444,95.94776333333333,0.005612836269141441,3.0666238303975275,1.3811673884776443
AAPL,2014-07-29,99.33,99.44,98.25,98.38,43143095,94.14409666666667,86.78537,96.05416333333332,0.005612836269141441,2.3202238303975333,-0.6463340739244594
AAPL,2014-07-30,98.44,98.7,97.67,98.15,33010001,94.34643,87.03010111111111,96.22683,0.005612836269141441,1.9175571637308575,-0.2337873551534808
AAPL,2014-07-31,97.16,97.45,95.33,95.6,56842647,94.46043000000002,87.23646666666667,96.39949666666668,0.005612836269141441,-0.8051095029358255,-2.5980641874681742
AAPL,2014-08-01,94.9,96.62,94.81,96.13,48511286,94.60276333333333,87.43951555555556,96.58433,0.1745598077698645,-0.6288898077698633,0.554393305439338
AAPL,2014-08-04,96.37,96.58,95.17,95.59,39958144,94.75876333333333,87.64483333333334,96.78766333333333,0.1745598077698645,-1.3722231411031884,-0.5617393113492075
AAPL,2014-08-05,95.36,95.68,94.36,95.12,55932663,94.90176333333332,87.84861222222223,96.95732999999998,0.1745598077698645,-2.011889807769845,-0.49168323046343554
AAPL,2014-08-06,94.75,95.48,94.71,94.96,38558342,95.05776333333333,88.05156555555556,97.14296333333333,0.1745598077698645,-2.357523141103198,-0.1682085786375187
AAPL,2014-08-07,94.93,95.95,94.1,94.48,46711179,95.19509666666666,88.24937555555556,97.38796333333333,0.1745598077698645,-3.0825231411031924,-0.5054759898904693
AAPL,2014-08-08,94.26,94.82,93.28,94.74,41865193,95.32309666666667,88.44228111111111,97.6933,0.1745598077698645,-3.1278598077698634,0.27519051651141435
AAPL,2014-08-11,95.27,96.08,94.8355,95.99,36584844,95.45676333333333,88.64764666666666,97.9623,0.1745598077698645,-2.146859807769869,1.3194004644289548
AAPL,2014-08-12,96.04,96.88,95.61,95.97,33795352,95.55809666666667,88.85875888888889,98.27433333333332,0.1745598077698645,-2.4788931411031827,-0.020835503698302116
AAPL,2014-08-13,96.15,97.24,96.04,97.24,31866088,95.68209666666667,89.09504555555556,98.41499999999999,0.1745598077698645,-1.3495598077698616,1.3233302073564657
AAPL,2014-08-14,97.33,97.57,96.8,97.5,28115566,95.81609666666667,89.34747444444444,98.446,0.1745598077698645,-1.1205598077698624,0.2673796791443861
AAPL,2014-08-15,97.9,98.19,96.86,97.98,48951331,95.94776333333333,89.60528444444444,98.51066666666667,0.1745598077698645,-0.705226474436526,0.492307692307703
AAPL,2014-08-18,98.49,99.37,97.98,99.16,47572413,96.05416333333332,89.86528555555554,98.53363333333333,0.1745598077698645,0.45180685889680494,1.2043274137579107
AAPL,2014-08-19,99.41,100.68,99.32,100.53,69399270,96.22683,90.15136555555554,98.49929999999999,0.1745598077698645,1.8561401922301457,1.381605486083104
AAPL,2014-08-20,100.44,101.09,99.95,100.57,52699192,96.39949666666668,90.44403333333334,98.58663333333332,0.1745598077698645,1.8088068588968043,0.03978911767630322
AAPL,2014-08-21,100.57,100.94,100.11,100.58,33478198,96.58433,90.73352666666666,98.69596666666668,0.1745598077698645,1.709473525563456,0.00994332305856993
AAPL,2014-08-22,100.29,101.47,100.19,101.32,44183834,96.78766333333333,91.03714666666669,98.89796666666666,0.1745598077698645,2.247473525563467,0.7357327500497002
AAPL,2014-08-25,101.79,102.17,101.28,101.54,40270173,96.95732999999998,91.34154444444444,99.08130000000001,0.1745598077698645,2.2841401922301285,0.21713383339914127
AAPL,2014-08-26,101.42,101.5,100.86,100.889,33151984,97.14296333333333,91.62929555555556,99.25696666666666,0.1745598077698645,1.457473525563475,-0.6411266495962242
